source_id,source_telescope,disposition,period,period_err_upper,period_err_lower,duration,duration_err_upper,duration_err_lower,transit_midpoint,transit_midpoint_err_upper,transit_midpoint_err_lower,depth,depth_err_upper,depth_err_lower,planet_radius,planet_radius_err_upper,planet_radius_err_lower,equilibrium_temp,insolation_flux,stellar_magnitude,stellar_temp,stellar_temp_err_upper,stellar_temp_err_lower,stellar_radius,stellar_radius_err_upper,stellar_radius_err_lower,stellar_logg,stellar_logg_err_upper,stellar_logg_err_lower,ra,dec,is_outlier
107.01,TESS,CONFIRMED,3.9502008,2.6e-06,-2.6e-06,4.444,0.046,-0.046,2460176.993334,0.000449,-0.000449,13914.0,95.9899,-95.9899,20.5357,0.899664,-0.899664,1570.0,1009.38,9.6433,6153.0,,,1.71,0.07,-0.07,4.18077,,,313.783239,-34.135751,False
1070.01,TESS,FALSE POSITIVE,2.9776152,9.78e-05,-9.78e-05,3.25697,0.030226,-0.030226,2458655.579241,0.000532,-0.000532,43218.111683,416.72778,-416.72778,26.88423,0.196978,-0.196978,1386.5,873.27,15.7114,5740.0,,,1.28,,,4.29219,,,289.478541,-32.861327,True
1071.01,TESS,CONFIRMED,3.5544026,2e-06,-2e-06,2.0550535,0.0377042,-0.0377042,2458655.394059,0.000376,-0.000376,10164.8753396,290.74887,-290.74887,13.200677,0.7620152,-0.7620152,1214.9876435,515.0014435,11.5803,5639.0,188.0,-188.0,1.11499,0.0591758,-0.0591758,4.37172,2.00387,-2.00387,280.184169,-58.459388,False
1072.01,TESS,FALSE POSITIVE,12.8379689,0.0031236,-0.0031236,9.8464123,0.1878411,-0.1878411,2459211.732146,0.002195,-0.002195,10539.0192794,361.00934,-361.00934,25.4886382,1.376776,-1.376776,1225.0,374.129,11.7106,5765.0,189.0,-189.0,2.4494,0.11699,-0.11699,4.34773,2.00358,-2.00358,75.627307,-72.913998,True
1073.01,TESS,CONFIRMED,3.9228016,1.22e-05,-1.22e-05,1.8736007,0.0798146,-0.0798146,2459036.472812,0.001293,-0.001293,31510.9004906,1047.8658,-1047.8658,13.3368705,0.4312808,-0.4312808,788.0973496,91.167589,13.6699,4444.0,168.0,-168.0,0.6983,,,4.438,,,287.484402,-49.664942,True
1074.01,TESS,CANDIDATE,13.9428705,5.85e-05,-5.85e-05,3.7522756,0.6019145,-0.6019145,2458662.652685,0.003188,-0.003188,1015.395543,87.93079,-87.93079,2.4233421,1.1757723,-1.1757723,587.1759148,28.0927293,10.6339,5206.0,183.0,-183.0,0.741671,0.0479724,-0.0479724,4.63095,0.280579,-0.280579,310.761004,-72.010267,False
1075.01,TESS,CONFIRMED,0.6047392,5.6e-06,-5.6e-06,1.0403847,0.2214539,-0.2214539,2458654.249503,0.000554,-0.000554,1027.6833479,64.46101,-64.46101,1.8625587,1.4926332,-1.4926332,1222.5973095,528.0253155,11.1186,4046.0,170.0,-170.0,0.580337,0.0172756,-0.0172756,4.60963,0.230678,-0.230678,309.971209,-65.449699,False
1076.01,TESS,CONFIRMED,2.5495611,7e-07,-7e-07,2.6173308,0.0193336,-0.0193336,2458654.163257,0.000119,-0.000119,14921.4021936,81.960434,-81.960434,12.9171288,0.6510275,-0.6510275,1337.8645148,757.1284067,11.2474,5659.0,,,1.03997,0.0519397,-0.0519397,4.44653,,,294.633694,-55.330269,False
1077.01,TESS,CANDIDATE,1.6062693,1e-06,-1e-06,1.9561305,0.0446816,-0.0446816,2458654.102739,0.000206,-0.000206,16725.3019333,216.14401,-216.14401,12.6436029,0.3239791,-0.3239791,1374.8018137,844.2700581,13.461,5192.0,182.0,-182.0,0.984326,,,4.4617,2.00368,-2.00368,173.810798,-88.096213,False
1078.01,TESS,CONFIRMED,0.5182425,4.2e-06,-4.2e-06,0.8565249,0.0753501,-0.0753501,2458654.10332,0.000362,-0.000362,831.8920424,40.76848,-40.76848,1.3485121,0.0900143,-0.0900143,1019.3295979,255.1405815,10.1165,3325.0,102.0,-102.0,0.390989,0.0117402,-0.0117402,4.88693,0.098941,-0.098941,306.928646,-56.462287,True
1079.01,TESS,CANDIDATE,3.1644075,1.22e-05,-1.22e-05,2.0576293,0.2198119,-0.2198119,2458656.380357,0.00199,-0.00199,5603.4635466,592.0081,-592.0081,14.8814743,1.1265037,-1.1265037,1747.9490013,2206.1550476,13.1284,6519.0,194.0,-194.0,1.7234,,,4.22068,,,283.119492,-55.387928,False
108.01,TESS,CONFIRMED,3.0440541,4.3e-06,-4.3e-06,2.5984575,0.0611654,-0.0611654,2458328.08383,0.000439,-0.000439,22236.0165376,490.51093,-490.51093,12.1086799,0.2679916,-0.2679916,1075.3184542,315.9871326,13.163,5523.0,,,0.809868,,,4.52192,,,316.96148,-26.09672,False
1080.01,TESS,CANDIDATE,3.9652485,1.22e-05,-1.22e-05,1.0112593,0.5740471,-0.5740471,2458654.060577,0.001219,-0.001219,3680.7544436,458.06815,-458.06815,1.2305102,1.0583848,-1.0583848,386.6684768,5.2829448,12.7067,3296.0,64.0,-64.0,0.199988,0.0059812,-0.0059812,4.96636,0.407584,-0.407584,276.368325,-52.214573,True
1081.01,TESS,CANDIDATE,2.98278,0.000442,-0.000442,3.109528,0.110696,-0.110696,2458654.026119,0.002567,-0.002567,6136.231662,315.89865,-315.89865,11.467011,11.475316,-11.475316,,,11.5247,6027.0,192.0,-192.0,1.23975,1.23975,-1.23975,4.29978,2.0042,-2.0042,282.140409,-40.11177,False
1082.01,TESS,CANDIDATE,16.3469053,5.04e-05,-5.04e-05,3.5865698,0.2242998,-0.2242998,2458626.085696,0.003152,-0.003152,2212.4257252,107.20914,-107.20914,3.5059571,0.3785092,-0.3785092,441.7489067,8.9995944,11.8835,4310.0,173.0,-173.0,0.649613,0.0616131,-0.0616131,4.57345,0.230511,-0.230511,83.275809,-80.815478,True
1083.01,TESS,CANDIDATE,12.9802953,3.43e-05,-3.43e-05,2.5034417,0.8578907,-0.8578907,2458627.915974,0.002201,-0.002201,2407.2608671,199.78712,-199.78712,2.4241912,1.6760336,-1.6760336,376.2093904,4.7341229,12.0936,3614.0,64.0,-64.0,0.491323,0.0146852,-0.0146852,4.81257,0.359456,-0.359456,296.822194,-87.32281,True
1084.01,TESS,CONFIRMED,1.3484961,6e-07,-6e-07,2.4074261,0.0218727,-0.0218727,2458653.973305,0.00013,-0.00013,18463.7636682,122.78925,-122.78925,15.8824638,0.8602182,-0.8602182,1839.6713042,2706.9606225,12.2851,6346.0,,,1.14759,0.061613,-0.061613,4.38484,,,268.890707,-61.7474,True
1085.01,TESS,CANDIDATE,3.2541181,8e-07,-8e-07,4.341,0.018,-0.018,2460041.175097,0.00086,-0.00086,13620.0,0.118046,-0.118046,14.9476,,,,1436.45,11.6577,6102.0,193.0,-193.0,1.28,,,4.28649,2.00486,-2.00486,77.605399,-59.535664,False
1086.01,TESS,CANDIDATE,3.7178828,4.1e-06,-4.1e-06,5.5277827,0.1120406,-0.1120406,2458655.291499,0.000741,-0.000741,4864.8405125,79.77315,-79.77315,14.6986197,0.8573183,-0.8573183,1689.4116185,1925.1426172,12.2303,5818.0,190.0,-190.0,2.0840001,0.106131,-0.106131,4.33787,2.00353,-2.00353,305.56982,-88.568495,False
1088.01,TESS,FALSE POSITIVE,1.15395,0.00017,-0.00017,2.236,0.103,-0.103,2458626.38955,0.00222,-0.00222,1550.0,1.67219,-1.67219,5.48364,0.324737,-0.324737,2148.0,3534.3,10.4613,6093.0,131.0,-131.0,1.4,0.07,-0.07,4.2,0.08,-0.08,272.311383,-76.300955,True
1089.01,TESS,FALSE POSITIVE,4.73703,0.00453,-0.00453,3.902,0.481,-0.481,2458643.10264,0.00488,-0.00488,2410.0,1380.87,-1380.87,25.7144,10.2479,-10.2479,4243.0,53821.0,10.3918,11600.0,368.2,-368.2,2.48,0.13,-0.13,4.13,0.07,-0.07,228.84306,-52.885989,True
109.01,TESS,CONFIRMED,2.76676,2.5e-06,-2.5e-06,2.6872178,0.0726354,-0.0726354,2458326.127479,0.000478,-0.000478,14947.4387827,290.84625,-290.84625,12.2867389,0.3063938,-0.3063938,1209.5741229,505.8840075,13.2366,5346.0,,,0.984866,,,4.48823,,,313.215475,-25.687376,False
1091.01,TESS,CANDIDATE,1.725841,1.65e-05,-1.65e-05,3.674,0.322,-0.322,2459359.55521,0.003007,-0.003007,2710.0,181.13,-181.13,15.0024,3.57813,-3.57813,4175.0,50469.2,9.3529,7348.0,133.8,-133.8,2.39,0.09,-0.09,3.9,0.09,-0.09,222.101134,-56.025931,True
1092.01,TESS,FALSE POSITIVE,1.1923,3e-05,-3e-05,3.119,0.024,-0.024,2458601.38096,0.00061,-0.00061,3730.0,297.774,-297.774,30.666,4.10377,-4.10377,3958.0,40771.2,9.0039,6534.0,136.4,-136.4,2.04,0.09,-0.09,3.95,0.09,-0.09,217.022882,-64.634285,True
1093.01,TESS,FALSE POSITIVE,11.47606,0.00162,-0.00162,6.083,0.44,-0.44,2458601.33791,0.00465,-0.00465,3050.0,1149.79,-1149.79,,,,,,10.0067,,,,,,,,,,215.805264,-63.045983,False
1094.01,TESS,CANDIDATE,0.5971314,1.4e-06,-1.4e-06,0.468,0.109,-0.109,2459360.160536,0.001302,-0.001302,910.0,12.7147,-12.7147,9.08382,0.96597,-0.96597,1760.0,1596.43,9.9806,7710.0,140.2,-140.2,2.28,0.09,-0.09,3.98,0.08,-0.08,230.498827,-53.819601,False
1095.01,TESS,CANDIDATE,1.4821386,1.4e-06,-1.4e-06,2.1867078,0.0338256,-0.0338256,2459307.385949,0.000265,-0.000265,2102.6568299,30.643518,-30.643518,13.7339261,0.5647548,-0.5647548,2962.2418039,18197.1354531,10.4291,7066.0,133.7,-133.7,2.6647301,0.10601,-0.10601,3.78,0.09,-0.09,133.968965,-75.926187,True
1097.01,TESS,CONFIRMED,9.188506,2.88e-05,-2.88e-05,2.492,0.153,-0.153,2459376.410518,0.001678,-0.001678,460.0,0.427735,-0.427735,2.16591,0.121765,-0.121765,786.0,63.4589,8.7215,5876.0,124.0,-124.0,0.98,0.04,-0.04,4.48,0.08,-0.08,189.775859,-74.57402,False
1097.02,TESS,CONFIRMED,13.9028391,0.0013871,-0.0013871,2.1264429,0.4109736,-0.4109736,2459344.461827,0.00261,-0.00261,647.2701039,70.93129,-70.93129,2.6136848,1.333298,-1.333298,756.6987586,77.4841883,8.7215,5876.0,124.0,-124.0,0.983215,0.0449925,-0.0449925,4.48,0.08,-0.08,189.775859,-74.57402,False
1098.01,TESS,CONFIRMED,10.1826983,1.29e-05,-1.29e-05,2.8275109,0.2582998,-0.2582998,2458629.909082,0.000837,-0.000837,667.4752458,45.255642,-45.255642,3.0538057,0.7958977,-0.7958977,957.1991659,198.394783,8.7581,6153.0,194.0,-194.0,1.14582,0.0509699,-0.0509699,4.34814,0.271419,-0.271419,192.589285,-88.121111,False
1099.01,TESS,CONFIRMED,6.441006,6e-06,-6e-06,1.812,0.505,-0.505,2460140.220927,0.00099,-0.00099,914.0,46.8059,-46.8059,2.56374,0.19448,-0.19448,853.0,87.8902,7.3661,4867.0,179.0,-179.0,0.8,0.06,-0.06,4.438,,,328.718171,-77.338802,False
110.01,TESS,CONFIRMED,3.1743504,1.7e-06,-1.7e-06,2.751086,0.0309315,-0.0309315,2458328.039934,0.000227,-0.000227,15457.3247576,155.05025,-155.05025,14.9172256,0.8283901,-0.8283901,1320.6518234,718.9096994,11.6714,5943.0,,,1.15706,0.0633669,-0.0633669,4.42524,,,5.618525,-59.942589,False
1100.01,TESS,FALSE POSITIVE,20.0731588,8.61e-05,-8.61e-05,3.8449215,0.5039405,-0.5039405,2459044.494531,0.002861,-0.002861,1152.9645461,68.35146,-68.35146,4.0506906,1.0627592,-1.0627592,736.1368293,69.3993155,10.5135,6033.0,129.5,-129.5,1.14849,0.0522613,-0.0522613,4.37,0.08,-0.08,9.126138,-83.567067,True
1101.01,TESS,FALSE POSITIVE,2.66903,1e-05,-1e-05,1.548,0.285,-0.285,2459058.79277,0.00073,-0.00073,3110.0,1.55398,-1.55398,9.36823,0.500837,-0.500837,1268.0,429.86,10.5891,5803.5,120.9,-120.9,1.56,0.08,-0.08,4.07,0.08,-0.08,319.551469,-77.529113,False
1102.01,TESS,FALSE POSITIVE,6.63371,0.00059,-0.00059,2.122,0.26,-0.26,2458627.80423,0.00276,-0.00276,1555.34,2.04117,-2.04117,2.75375,0.16093,-0.16093,610.0,22.9987,10.5652,4138.1,94.2,-94.2,0.63,0.03,-0.03,4.54,0.12,-0.12,263.003209,-76.858265,False
1104.01,TESS,FALSE POSITIVE,341.2811281,0.0045871,-0.0045871,6.303026,0.2728898,-0.2728898,2459367.034327,0.003108,-0.003108,972.5797241,54.08448,-54.08448,4.7531892,0.3291192,-0.3291192,846.173434,121.1597998,7.5622,6058.6,110.5,-110.5,1.39203,0.060098,-0.060098,4.2,0.08,-0.08,279.721286,-85.709137,True
1105.01,TESS,CANDIDATE,10.8680523,3.8e-05,-3.8e-05,2.375,0.645,-0.645,2460086.979446,0.003941,-0.003941,1553.0,109.838,-109.838,2.90726,0.252816,-0.252816,594.0,20.7383,10.2809,4664.0,125.9,-125.9,0.76,0.06,-0.06,4.55,0.09,-0.09,146.053969,-89.471513,False
1107.01,TESS,CONFIRMED,4.0782392,1.7e-06,-1.7e-06,4.8475616,0.0254922,-0.0254922,2459336.073646,0.000176,-0.000176,6046.6959687,29.462303,-29.462303,13.898174,0.6260191,-0.6260191,1617.8267296,1619.0081232,10.0068,6501.0,138.9,-138.9,1.74836,0.0780452,-0.0780452,4.08,0.09,-0.09,155.607863,-82.218869,False
1108.01,TESS,FALSE POSITIVE,7.14386,0.00054,-0.00054,1.467,0.223,-0.223,2458655.54872,0.00098,-0.00098,11146.4,53.8514,-53.8514,22.1531,1.97652,-1.97652,,,9.941,7860.0,220.0,-220.0,1.91,0.11,-0.11,4.15,0.07,-0.07,274.221618,-68.197779,False
1109.01,TESS,FALSE POSITIVE,7.04083,3e-05,-3e-05,2.979,0.235,-0.235,2459083.35168,0.00176,-0.00176,1580.0,458.747,-458.747,8.46404,2.20234,-2.20234,1505.0,852.336,9.7906,5317.0,65.7,-65.7,0.91,0.05,-0.05,4.49,0.08,-0.08,30.198486,-77.610376,False
111.01,TESS,CONFIRMED,2.1061569,2.6e-06,-2.6e-06,1.4688934,0.056278,-0.056278,2458326.105486,0.000396,-0.000396,12142.2238514,514.4283,-514.4283,13.086872,2.512208,-2.512208,1308.0417533,691.8428073,13.183,5380.0,,,0.940697,,,4.4337,,,0.774487,-62.469317,False
1110.01,TESS,FALSE POSITIVE,2.4545635,1e-06,-1e-06,2.321,0.262,-0.262,2460146.990136,0.00038,-0.00038,4248.0,54.2672,-54.2672,11.1276,0.467151,-0.467151,1899.0,2162.73,9.6789,6610.0,128.4,-128.4,1.64,0.07,-0.07,4.15,0.08,-0.08,286.791829,-58.697242,False
1111.01,TESS,FALSE POSITIVE,11.4756978,8.85e-05,-8.85e-05,0.808,0.521,-0.521,2460131.889805,0.006762,-0.006762,8341.0,2131.75,-2131.75,14.1098,4.18181,-4.18181,512.0,11.4585,9.3871,7262.0,134.8,-134.8,2.13,0.08,-0.08,4.0,0.08,-0.08,291.373783,-60.941042,False
1112.01,TESS,FALSE POSITIVE,2.78186,0.0005,-0.0005,2.456,0.428,-0.428,2458626.54168,0.00585,-0.00585,490.0,1.16068,-1.16068,4.92567,0.331864,-0.331864,1680.0,1323.21,9.5162,6819.0,137.6,-137.6,2.21,0.09,-0.09,3.92,0.09,-0.09,163.628917,-87.269735,False
1113.01,TESS,FALSE POSITIVE,6.4410082,6.6e-06,-6.6e-06,1.798,0.304,-0.304,2460140.221205,0.000932,-0.000932,7076.0,288.828,-288.828,4.59203,0.175872,-0.175872,471.0,8.2114,9.66865,3469.0,157.0,-157.0,0.53,0.02,-0.02,4.71,0.01,-0.01,328.710839,-77.337433,True
1114.01,TESS,CANDIDATE,2.4887726,1.4e-06,-1.4e-06,2.632,0.07,-0.07,2460148.616195,0.000482,-0.000482,4852.0,79.8358,-79.8358,,,,1344.9531805,773.3029498,8.1129,8048.0,,,,,,4.438,,,302.147728,-71.552443,True
1115.01,TESS,CANDIDATE,4.45199,0.00035,-0.00035,2.109,0.087,-0.087,2458658.32747,0.00109,-0.00109,8483.38,2082.29,-2082.29,15.8858,7.89042,-7.89042,1571.0,1013.74,10.526,6708.3,119.7,-119.7,1.57,0.06,-0.06,4.2,0.09,-0.09,283.301843,-54.910806,False
1116.01,TESS,CANDIDATE,5.0100708,1.35e-05,-1.35e-05,2.0644756,0.184039,-0.184039,2458325.661906,0.001896,-0.001896,409.4812214,41.617928,-41.617928,2.3107394,0.1963706,-0.1963706,971.6657708,210.6631712,9.5268,5551.0,187.0,-187.0,0.906282,0.048892,-0.048892,4.46214,0.371807,-0.371807,27.699972,-75.848774,False
1117.01,TESS,CANDIDATE,2.2281625,1.51e-05,-1.51e-05,2.015,0.28,-0.28,2459386.963814,0.003038,-0.003038,630.0,1.19719,-1.19719,2.56778,0.178594,-0.178594,1434.0,702.927,10.4055,5731.0,132.8,-132.8,1.02,0.05,-0.05,4.43,0.08,-0.08,273.602061,-66.419974,False
1118.01,TESS,FALSE POSITIVE,4.13812,0.00036,-0.00036,3.911,0.49,-0.49,2458660.16316,0.00121,-0.00121,5560.0,2.56649,-2.56649,,,,1386.0,613.964,10.5084,4898.4,88.7,-88.7,,,,,,,277.432937,-44.625506,False
1119.01,TESS,CANDIDATE,10.95663,0.00203,-0.00203,3.588,0.259,-0.259,2458666.52199,0.00188,-0.00188,3830.0,1477.42,-1477.42,23.9726,8.82147,-8.82147,1389.0,619.065,10.5024,6456.0,127.2,-127.2,2.07,0.1,-0.1,3.92,0.09,-0.09,292.604815,-46.278074,False
112.01,TESS,CONFIRMED,2.4997996,4e-07,-4e-07,2.865171,0.0097803,-0.0097803,2460069.773646,0.000365,-0.000365,14621.2059647,38.342907,-38.342907,13.8516093,0.7051293,-0.7051293,1399.9894384,907.8624196,11.6035,5650.0,,,1.13732,0.0577764,-0.0577764,4.28867,,,55.933639,-65.19378,False
1120.01,TESS,FALSE POSITIVE,1.66226,,,3.321,0.084,-0.084,2458656.45082,0.00067,-0.00067,6030.0,0.893586,-0.893586,13.3343,0.611171,-0.611171,2561.0,7149.89,10.4063,7301.0,141.5,-141.5,1.64,0.07,-0.07,4.23,0.08,-0.08,293.389272,-45.892667,True
1121.01,TESS,FALSE POSITIVE,4.07611,0.002,-0.002,2.062,0.503,-0.503,2458658.61052,0.00621,-0.00621,1454.18,5.36746,-5.36746,,,,,,11.0605,,,,,,,,,,269.648642,-46.065523,False
1122.01,TESS,FALSE POSITIVE,3.6245513,1.18e-05,-1.18e-05,3.042,0.599,-0.599,2460115.852574,0.004219,-0.004219,1299.0,70.8579,-70.8579,4.3503,,,,919.571,10.2934,6317.0,,,1.38,,,,,,281.369481,-52.262928,False
1123.01,TESS,CANDIDATE,1.20928,2e-05,-2e-05,1.886,0.025,-0.025,2458658.04087,0.00026,-0.00026,11883.8,825.818,-825.818,15.1764,4.0994,-4.0994,,,10.2398,5159.8,156.3,-156.3,1.27,0.07,-0.07,4.23,0.08,-0.08,292.391505,-37.304009,False
1124.01,TESS,CANDIDATE,3.5187707,9.4e-06,-9.4e-06,2.408,0.36,-0.36,2460149.391758,0.001349,-0.001349,5634.0,2587.51,-2587.51,14.0061,2.57585,-2.57585,1863.0,2000.01,7.2235,6690.0,119.9,-119.9,1.49,0.07,-0.07,4.24,0.09,-0.09,300.212928,-43.982529,False
1125.01,TESS,CANDIDATE,0.7724825,6.8e-06,-6.8e-06,1.3744974,0.1910592,-0.1910592,2459036.495091,0.000802,-0.000802,211.3168519,14.352041,-14.352041,4.1624907,0.5104,-0.5104,3996.2877922,60276.5000547,8.0465,8271.0,143.9,-143.9,2.5027299,0.0856759,-0.0856759,3.95,0.07,-0.07,298.287708,-46.369991,True
1126.01,TESS,FALSE POSITIVE,1.6268695,4.6e-06,-4.6e-06,3.231,0.308,-0.308,2460122.432108,0.002178,-0.002178,1502.0,48.6699,-48.6699,2.36498,0.148538,-0.148538,1850.0,1946.23,10.3579,5034.0,48.8,-48.8,0.73,0.04,-0.04,4.64,0.08,-0.08,279.062469,-43.620606,False
1127.01,TESS,FALSE POSITIVE,2.32439,0.00021,-0.00021,4.453,0.059,-0.059,2458657.63073,0.00134,-0.00134,2704.18,165.431,-165.431,,,,4502.0,68217.5,7.3163,8268.5,268.2,-268.2,,,,3.93,0.07,-0.07,292.195297,-36.00026,True
1128.01,TESS,FALSE POSITIVE,13.5499,0.00564,-0.00564,1.795,0.72,-0.72,2458663.15245,0.0055,-0.0055,1180.0,19.1341,-19.1341,6.24633,0.838277,-0.838277,660.0,31.6652,9.7298,6209.0,131.0,-131.0,1.63,0.08,-0.08,4.09,0.08,-0.08,289.761799,-43.074223,False
1129.01,TESS,FALSE POSITIVE,4.43651,0.00101,-0.00101,3.365,0.269,-0.269,2458659.06927,0.00289,-0.00289,1520.0,594.271,-594.271,19.9664,6.34495,-6.34495,2653.0,8233.41,8.7823,7101.9,165.9,-165.9,2.32,0.15,-0.15,3.91,0.1,-0.1,284.157959,-29.398357,True
113.01,TESS,CONFIRMED,3.372877,0.000147,-0.000147,2.63426,0.043644,-0.043644,2458327.053085,0.000623,-0.000623,17163.60419,212.40587,-212.40587,14.201803,0.154789,-0.154789,1270.187448,615.165921,12.1893,6050.0,,,1.02,,,4.45061,,,332.714337,-30.749719,False
1130.01,TESS,CONFIRMED,8.34998,1e-05,-1e-05,1.836,0.061,-0.061,2460144.137122,0.002393,-0.002393,16680.0,15.1352,-15.1352,11.1424,1.06327,-1.06327,588.0,19.9348,10.1429,4236.0,122.3,-122.3,0.74,0.07,-0.07,4.52,0.1,-0.1,286.376004,-41.43764,False
1130.02,TESS,CONFIRMED,4.0686405,0.0002958,-0.0002958,1.8373729,0.0777888,-0.0777888,2460126.924264,0.000822,-0.000822,2650.0950013,99.40586,-99.40586,3.7548333,0.5705166,-0.5705166,772.378302,84.108766,10.1429,4236.0,122.3,-122.3,0.741921,0.0675678,-0.0675678,4.52,0.1,-0.1,286.376004,-41.43764,False
1131.01,TESS,CANDIDATE,0.5860366,4.9e-06,-4.9e-06,0.8098934,0.0496798,-0.0496798,2458711.595435,0.000168,-0.000168,410.5241553,21.146746,-21.146746,4.906408,1.6418222,-1.6418222,3263.6721812,26813.1057089,9.2872,5579.0,135.4,-135.4,2.39803,0.136922,-0.136922,3.67,0.08,-0.08,248.433545,61.718334,True
1132.01,TESS,FALSE POSITIVE,1.5502952,4.6e-06,-4.6e-06,2.938,0.33,-0.33,2460351.800169,0.002386,-0.002386,411.0,18.1669,-18.1669,3.34528,0.145518,-0.145518,2839.0,10796.6,9.2293,7851.0,72.9,-72.9,1.86,0.05,-0.05,4.17,0.07,-0.07,298.781281,54.781445,True
1133.01,TESS,FALSE POSITIVE,1.80709,0.00123,-0.00123,3.297,1.009,-1.009,2458684.2349,0.01005,-0.01005,450.0,2.70834,-2.70834,4.86242,0.467902,-0.467902,2569.0,7233.01,9.11458,6244.0,124.8,-124.8,2.2,0.11,-0.11,3.84,0.09,-0.09,294.824079,31.958037,True
1134.01,TESS,FALSE POSITIVE,18.6922101,0.0001259,-0.0001259,7.765,1.008,-1.008,2460333.437983,0.006535,-0.006535,11126.0,185.114,-185.114,18.1458,0.786783,-0.786783,1141.0,282.175,9.03609,6277.0,125.8,-125.8,1.65,0.07,-0.07,4.09,0.09,-0.09,290.02096,36.637774,True
1135.01,TESS,CONFIRMED,8.0277326,1.3e-06,-1.3e-06,4.284,0.021,-0.021,2460658.97426,0.000185,-0.000185,5705.0,19.6569,-19.6569,9.06883,0.406897,-0.406897,1106.0,248.619,9.02855,5962.7,68.6,-68.6,1.15,0.05,-0.05,4.38,0.08,-0.08,193.39637,85.129495,False
1136.01,TESS,CONFIRMED,12.5187279,3.16e-05,-3.16e-05,5.38,0.2,-0.2,2459612.447691,0.001448,-0.001448,2320.0,4.46525,-4.46525,5.58857,0.357814,-0.357814,1393.0,626.362,8.9361,5729.0,131.1,-131.1,0.98,0.05,-0.05,4.47,0.08,-0.08,192.184898,64.855276,False
1136.02,TESS,CONFIRMED,6.2586065,1.03e-05,-1.03e-05,3.201,0.508,-0.508,2460366.026514,0.001799,-0.001799,813.0,34.3389,-34.3389,2.51593,0.147348,-0.147348,1087.0,232.392,8.9361,5729.0,131.1,-131.1,0.98,0.05,-0.05,4.47,0.08,-0.08,192.184898,64.855276,False
1136.03,TESS,CONFIRMED,26.3208756,0.0001272,-0.0001272,4.414,0.562,-0.562,2459594.183463,0.002909,-0.002909,800.0,0.435205,-0.435205,2.71349,0.151793,-0.151793,631.0,26.4328,8.9361,5729.0,131.1,-131.1,0.98,0.05,-0.05,4.47,0.08,-0.08,192.184898,64.855276,True
1136.04,TESS,CONFIRMED,18.795547,0.0001037,-0.0001037,4.3425576,0.4313743,-0.4313743,2458697.755807,0.00257,-0.00257,470.6731965,55.53711,-55.53711,2.1597669,0.8829104,-0.8829104,672.9826313,48.477077,8.9361,5729.0,131.1,-131.1,0.977727,0.0483517,-0.0483517,4.47,0.08,-0.08,192.184898,64.855276,True
1138.01,TESS,FALSE POSITIVE,0.64971,0.00018,-0.00018,2.076,0.328,-0.328,2458684.20504,0.00442,-0.00442,620.0,1.19044,-1.19044,6.23181,0.414634,-0.414634,4731.0,83182.0,8.90601,9994.0,756.2,-756.2,2.59,0.11,-0.11,4.02,0.09,-0.09,291.463084,25.189437,True
1139.01,TESS,CANDIDATE,4.4780798,2.57e-05,-2.57e-05,4.513,1.431,-1.431,2460549.445856,0.005288,-0.005288,1054.0,1790.45,-1790.45,11.3678,3.19802,-3.19802,3715.0,31621.7,8.86193,7947.0,323.7,-323.7,1.83,0.06,-0.06,4.2,0.08,-0.08,304.034336,31.925687,True
114.01,TESS,CONFIRMED,3.2887898,3e-07,-3e-07,3.4367717,0.0099877,-0.0099877,2458327.519958,6.1e-05,-6.1e-05,7005.7247902,13.795558,-13.795558,10.5135877,0.5185372,-0.5185372,1338.8392647,759.3373533,10.6103,5800.0,,,1.24175,0.0610804,-0.0610804,4.28004,,,63.374706,-69.226593,False
1140.01,TESS,FALSE POSITIVE,13.7431084,1.8e-06,-1.8e-06,2.285,0.065,-0.065,2460637.861679,0.000148,-0.000148,5688.0,298.823,-298.823,12.05,,,844.0,84.3234,8.88797,5941.5,161.9,-161.9,1.34,,,,,,264.961539,56.078974,False
1141.01,TESS,FALSE POSITIVE,16.9487087,6e-07,-6e-07,4.2887767,0.0011975,-0.0011975,2460289.874408,4.1e-05,-4.1e-05,156467.5479643,41.571255,-41.571255,45.2204505,2.1992197,-2.1992197,758.5937679,78.263287,8.8523,5894.7,90.3,-90.3,1.1179,0.0543668,-0.0543668,4.37,0.08,-0.08,247.534722,80.307766,True
1142.01,TESS,FALSE POSITIVE,3.3686634,2.19e-05,-2.19e-05,3.012,0.601,-0.601,2460335.937572,0.003984,-0.003984,3288.0,3706.13,-3706.13,42.2321,4.12898,-4.12898,2775.0,9856.24,8.64028,7518.0,143.2,-143.2,2.68,0.1,-0.1,3.82,0.09,-0.09,290.708965,56.615386,True
1143.01,TESS,FALSE POSITIVE,11.2071839,2.86e-05,-2.86e-05,4.366,0.212,-0.212,2460352.734057,0.00164,-0.00164,3276.0,656.96,-656.96,17.4989,1.38618,-1.38618,1487.0,813.063,8.63287,6152.0,75.9,-75.9,2.24,0.1,-0.1,3.84,0.09,-0.09,182.538652,77.352264,False
