source_id,source_telescope,disposition,period,period_err_upper,period_err_lower,duration,duration_err_upper,duration_err_lower,transit_midpoint,transit_midpoint_err_upper,transit_midpoint_err_lower,depth,depth_err_upper,depth_err_lower,planet_radius,planet_radius_err_upper,planet_radius_err_lower,equilibrium_temp,insolation_flux,stellar_magnitude,stellar_temp,stellar_temp_err_upper,stellar_temp_err_lower,stellar_radius,stellar_radius_err_upper,stellar_radius_err_lower,stellar_logg,stellar_logg_err_upper,stellar_logg_err_lower,ra,dec
K07140.01,KOI,FALSE POSITIVE,2.66811113,6.752e-05,-6.752e-05,22.49,2.5,-2.5,133.5071,0.0222,-0.0222,48.3,3.6,-3.6,1.53,0.88,-0.38,1792.0,2439.28,13.688,6593.0,181.0,-266.0,1.561,0.897,-0.389,4.164,0.174,-0.174,295.69476,45.529202
K07141.01,KOI,FALSE POSITIVE,50.440285363,6.267e-06,-6.267e-06,12.2001,0.00639,-0.00639,149.90838,0.000105,-0.000105,85309.0,50.3,-50.3,51.5,10.48,-14.42,673.0,48.36,12.009,6225.0,170.0,-170.0,1.646,0.335,-0.461,4.039,0.266,-0.114,297.96613,45.545792
K07142.01,KOI,FALSE POSITIVE,3.255385289,7.06e-07,-7.06e-07,5.9498,0.0109,-0.0109,132.498277,0.00018,-0.00018,158910.0,268.0,-268.0,40.58,11.87,-5.91,1236.0,550.68,15.091,5806.0,172.0,-190.0,0.975,0.285,-0.142,4.425,0.101,-0.188,299.92822,45.595081
K07266.01,KOI,FALSE POSITIVE,7.4185369,0.0001631,-0.0001631,1.451,0.459,-0.459,131.5282,0.0157,-0.0157,14.7,5.9,-5.9,0.81,0.55,-0.17,1963.0,3511.86,11.364,9763.0,338.0,-368.0,2.045,1.41,-0.431,4.179,0.118,-0.118,296.69196,46.869171
K07267.01,KOI,FALSE POSITIVE,15.68434493,8.05e-05,-8.05e-05,44.463,0.233,-0.233,133.03069,0.00406,-0.00406,791.6,3.8,-3.8,56.23,11.96,-17.94,1136.0,393.14,13.102,6407.0,174.0,-174.0,2.191,0.466,-0.699,3.888,0.273,-0.117,297.32681,46.845211
K07268.01,KOI,FALSE POSITIVE,5.357409918,6.78e-07,-6.78e-07,4.28582,0.00587,-0.00587,131.637601,0.0001,-0.0001,199160.0,208.0,-208.0,124.05,39.56,-67.84,1492.0,1172.13,13.166,5768.0,191.0,-156.0,2.057,0.656,-1.125,3.809,0.653,-0.174,298.99442,46.812408
K07269.01,KOI,FALSE POSITIVE,1.400991827,3.1e-07,-3.1e-07,4.8798,0.0121,-0.0121,132.453975,0.000183,-0.000183,64104.0,114.0,-114.0,98.13,27.24,-30.29,2468.0,8795.37,11.244,6706.0,189.0,-259.0,1.924,0.534,-0.594,4.026,0.258,-0.172,286.556,46.95734
K07270.01,KOI,CANDIDATE,19.2532128,0.0002487,-0.0002487,1.674,0.404,-0.404,144.8407,0.0118,-0.0118,219.3,39.6,-39.6,1.42,0.42,-0.14,692.0,54.13,15.362,6060.0,162.0,-198.0,0.953,0.277,-0.092,4.495,0.05,-0.2,287.46475,46.96841
K07271.01,KOI,FALSE POSITIVE,1.34062901,2.19e-05,-2.19e-05,3.076,0.262,-0.262,132.0803,0.0185,-0.0185,69.5,6.6,-6.6,0.82,0.25,-0.08,1678.0,1876.57,15.13,6045.0,180.0,-198.0,0.955,0.285,-0.095,4.494,0.05,-0.2,293.12991,46.921768
K07272.01,KOI,CANDIDATE,14.1011023,0.0003829,-0.0003829,4.513,0.675,-0.675,133.4744,0.0153,-0.0153,108.2,17.0,-17.0,1.26,0.39,-0.14,904.0,157.56,15.105,6534.0,158.0,-225.0,1.199,0.373,-0.133,4.365,0.067,-0.202,295.08221,46.941711
K07273.01,KOI,FALSE POSITIVE,7.448375935,8.9e-07,-8.9e-07,4.23892,0.00235,-0.00235,137.694513,0.000102,-0.000102,152670.0,97.0,-97.0,34.37,2.02,-2.03,871.0,136.18,15.178,5636.0,101.0,-112.0,0.867,0.051,-0.051,4.489,0.045,-0.045,295.29791,46.920471
K07401.01,KOI,FALSE POSITIVE,0.533628226,7.449e-06,-7.449e-06,5.772,0.311,-0.311,132.00331,0.0069,-0.0069,81.8,22.3,-22.3,2.41,0.77,-0.84,3885.0,53849.23,11.299,7163.0,188.0,-254.0,2.177,0.699,-0.76,3.906,0.282,-0.282,290.64642,48.597092
K07402.01,KOI,FALSE POSITIVE,0.678137665,1.47e-07,-1.47e-07,1.00718,0.00672,-0.00672,132.138369,0.000184,-0.000184,885.0,2.8,-2.8,30.37,7.8,-3.35,2274.0,6364.7,14.291,6429.0,173.0,-211.0,0.942,0.242,-0.104,4.449,0.081,-0.175,290.90582,48.531811
K07403.01,KOI,FALSE POSITIVE,2.069415479,2.95e-07,-2.95e-07,5.71941,0.00613,-0.00613,132.645356,0.000117,-0.000117,16188.0,16.2,-16.2,55.45,8.78,-2.93,1768.0,2310.53,13.681,6640.0,69.0,-89.0,1.25,0.198,-0.066,4.343,0.028,-0.105,291.95267,48.568878
K07404.01,KOI,CANDIDATE,1.817079849,7.316e-06,-7.316e-06,0.889,0.136,-0.136,131.90509,0.00324,-0.00324,204.6,25.2,-25.2,1.39,0.45,-0.14,1454.0,1056.39,15.591,5808.0,162.0,-223.0,0.963,0.309,-0.096,4.503,0.039,-0.221,282.55869,48.63097
K07405.01,KOI,FALSE POSITIVE,8.04963472,2.67e-07,-2.67e-07,6.00488,0.00077,-0.00077,138.6541935,2.64e-05,-2.64e-05,279650.0,27.0,-27.0,95.98,26.5,-21.72,1247.0,571.1,13.831,6698.0,169.0,-220.0,1.485,0.41,-0.336,4.171,0.185,-0.185,284.41779,48.680908
K07406.01,KOI,FALSE POSITIVE,11.578946873,6.18e-07,-6.18e-07,4.6373,0.00181,-0.00181,131.7977742,4.37e-05,-4.37e-05,299740.0,189.0,-189.0,58.32,16.1,-10.76,869.0,134.91,15.003,6028.0,163.0,-181.0,1.014,0.28,-0.187,4.355,0.158,-0.193,285.71439,48.601822
K07407.01,KOI,FALSE POSITIVE,1.47258471,4.23e-07,-4.23e-07,4.76885,0.00858,-0.00858,132.92769,0.000142,-0.000142,224010.0,327.0,-327.0,123.25,32.03,-39.16,2705.0,12617.53,14.206,7360.0,232.0,-310.0,2.024,0.526,-0.643,4.008,0.24,-0.16,287.64722,48.646679
K07408.01,KOI,CANDIDATE,5.15998178,5.1e-05,-5.1e-05,3.356,0.437,-0.437,132.69545,0.00739,-0.00739,412.4,51.4,-51.4,19.07,0.85,-0.75,574.0,25.63,15.949,3900.0,46.0,-50.0,0.534,0.024,-0.021,4.727,0.017,-0.022,295.83051,48.602261
K07409.01,KOI,FALSE POSITIVE,4.446459958,1.794e-06,-1.794e-06,2.558,0.017,-0.017,135.730111,0.000321,-0.000321,5663.8,36.7,-36.7,36.15,9.28,-3.32,1030.0,265.42,14.735,5615.0,152.0,-169.0,0.893,0.229,-0.082,4.504,0.06,-0.18,284.40344,48.70808
K07534.01,KOI,CANDIDATE,23.3787733,0.0008452,-0.0008452,6.76,0.698,-0.698,143.2743,0.0309,-0.0309,76.0,10.8,-10.8,0.92,0.48,-0.09,694.0,54.98,13.853,6210.0,156.0,-194.0,1.054,0.539,-0.102,4.424,0.056,-0.056,288.29788,51.326519
K07535.01,KOI,CANDIDATE,15.09984259,7.87e-05,-7.87e-05,0.222,0.135,-0.135,140.82,0.00459,-0.00459,484.8,80.4,-80.4,4.11,0.59,-0.33,576.0,25.98,15.37,5191.0,166.0,-142.0,0.65,0.094,-0.052,4.615,0.059,-0.059,290.54504,51.32362
K07536.01,KOI,FALSE POSITIVE,8.207257515,5.52e-07,-5.52e-07,4.23835,0.00508,-0.00508,135.8249178,5.53e-05,-5.53e-05,391300.0,179.0,-179.0,46.82,4.07,-4.07,650.0,42.1,15.3,4859.0,144.0,-144.0,0.621,0.054,-0.054,4.637,0.06,-0.035,296.24603,51.369099
K07537.01,KOI,FALSE POSITIVE,498.68845,0.04338,-0.04338,17.88,1.5,-1.5,556.5161,0.0295,-0.0295,548.3,66.5,-66.5,2.44,1.21,-0.23,246.0,0.87,15.166,6184.0,149.0,-204.0,1.038,0.517,-0.096,4.448,0.046,-0.046,287.86331,51.488522
K07538.01,KOI,FALSE POSITIVE,1.22775105,5.136e-06,-5.136e-06,1.602,0.109,-0.109,132.56346,0.00328,-0.00328,327.6,20.0,-20.0,1.0,0.09,-0.07,1094.0,340.64,15.715,4551.0,135.0,-135.0,0.56,0.054,-0.036,4.713,0.032,-0.052,289.04477,51.415379
K07539.01,KOI,CANDIDATE,15.3416245,0.0001275,-0.0001275,2.126,0.501,-0.501,134.98686,0.00731,-0.00731,269.6,55.2,-55.2,1.3,0.36,-0.13,605.0,31.63,14.813,5061.0,167.0,-134.0,0.814,0.223,-0.079,4.504,0.074,-0.074,296.28311,51.404362
K07540.01,KOI,CANDIDATE,21.980467,0.0004523,-0.0004523,4.78,0.507,-0.507,150.728,0.018,-0.018,96.0,11.4,-11.4,0.92,0.24,-0.14,625.0,36.07,13.852,5573.0,149.0,-149.0,0.936,0.239,-0.147,4.418,0.139,-0.186,289.82422,51.552029
K07541.01,KOI,FALSE POSITIVE,7.214721393,9.17e-07,-9.17e-07,2.36464,0.00473,-0.00473,132.498654,0.000104,-0.000104,46802.0,80.9,-80.9,16.79,1.12,-1.13,630.0,37.12,14.853,4705.0,153.0,-139.0,0.552,0.037,-0.037,4.696,0.052,-0.028,291.08231,51.558361
K02704.03,KOI,CONFIRMED,8.15275885,6.589e-05,-6.589e-05,1.746,0.24,-0.24,134.19046,0.00792,-0.00792,16536.0,2312.0,-2312.0,2.44,1.62,-0.7,305.0,2.03,17.475,3327.0,125.0,-58.0,0.189,0.125,-0.054,5.113,0.14,-0.14,298.73611,46.498634
K03461.02,KOI,FALSE POSITIVE,3.18740907,8.968e-05,-8.968e-05,6.19,0.674,-0.674,132.8032,0.0207,-0.0207,137.5,17.7,-17.7,0.81,0.07,-0.07,919.0,168.43,16.153,4808.0,146.0,-146.0,0.715,0.062,-0.062,4.589,0.045,-0.041,290.20361,37.774342
K03716.02,KOI,FALSE POSITIVE,10.23273611,,,1.55,,,139.5844258,,,,,,,,,,,11.614,,,,,,,,,,301.11429,44.825802
K04006.02,KOI,FALSE POSITIVE,0.962815183,8.16e-06,-8.16e-06,2.581,0.231,-0.231,132.21629,0.00831,-0.00831,20.7,2.0,-2.0,1.12,0.29,-0.5,3152.0,23331.88,12.876,6638.0,189.0,-237.0,2.445,0.623,-1.085,3.792,0.395,-0.395,297.72531,40.640789
K04032.05,KOI,CANDIDATE,7.23524221,4.586e-05,-4.586e-05,2.685,0.169,-0.169,135.23173,0.00519,-0.00519,60.0,4.4,-4.4,0.82,0.12,-0.12,948.0,191.14,12.639,5574.0,111.0,-100.0,1.065,0.166,-0.15,4.354,0.132,-0.108,285.72849,42.65453
K04084.02,KOI,CANDIDATE,10.72900793,5.608e-05,-5.608e-05,0.696,0.126,-0.126,134.68026,0.00446,-0.00446,404.3,55.5,-55.5,1.78,0.6,-0.12,722.0,64.33,15.188,5375.0,167.0,-140.0,0.876,0.296,-0.059,4.541,0.027,-0.027,286.05243,39.09605
K04084.03,KOI,CANDIDATE,8.19619768,6.326e-05,-6.326e-05,2.109,0.245,-0.245,135.10435,0.00651,-0.00651,197.4,25.4,-25.4,1.55,0.17,-0.21,851.0,123.81,15.188,5323.0,79.0,-79.0,0.995,0.111,-0.135,4.378,0.126,-0.084,286.05243,39.09605
K04157.02,KOI,CANDIDATE,5.215752,0.003854,-0.003854,1.13,5.3,-5.3,133.404,0.393,-0.393,46.8,9.3,-9.3,0.83,0.15,-0.04,1156.0,422.67,12.692,6202.0,99.0,-149.0,1.122,0.205,-0.058,4.422,0.026,-0.136,287.41006,39.65868
K04211.02,KOI,FALSE POSITIVE,0.696290095,4.587e-06,-4.587e-06,3.839,0.324,-0.324,131.52676,0.00589,-0.00589,120.5,7.7,-7.7,12.63,4.02,-1.01,1969.0,3537.89,15.034,5904.0,160.0,-178.0,0.867,0.276,-0.069,4.543,0.039,-0.221,283.72379,40.23756
K06353.01,KOI,CANDIDATE,10.0714369,0.0001678,-0.0001678,6.891,0.488,-0.488,140.0456,0.0162,-0.0162,49.5,5.4,-5.4,1.98,0.56,-1.31,1362.0,814.46,13.472,5768.0,192.0,-157.0,2.81,0.797,-1.86,3.633,0.816,-0.192,287.22351,38.817612
K06354.01,KOI,FALSE POSITIVE,0.62240698,3.736e-06,-3.736e-06,1.186,0.328,-0.328,131.68393,0.00483,-0.00483,155.8,30.6,-30.6,1.63,1.2,-0.23,2663.0,11894.49,12.92,6661.0,147.0,-276.0,1.29,0.947,-0.181,4.341,0.063,-0.063,291.2598,38.897999
K06355.01,KOI,CANDIDATE,4.37198905,4.856e-05,-4.856e-05,2.177,0.342,-0.342,131.90923,0.00905,-0.00905,103.7,13.1,-13.1,0.93,0.27,-0.11,1085.0,327.65,14.701,5823.0,158.0,-175.0,0.919,0.257,-0.11,4.489,0.062,-0.188,291.93356,38.827202
K06355.02,KOI,CANDIDATE,6.72876606,8.734e-05,-8.734e-05,2.277,0.352,-0.352,134.0424,0.0124,-0.0124,117.4,17.6,-17.6,1.03,0.42,-0.1,940.0,184.66,14.701,5823.0,159.0,-165.0,0.919,0.371,-0.088,4.489,0.053,-0.053,291.93356,38.827202
K06356.01,KOI,FALSE POSITIVE,24.09002065,2.959e-05,-2.959e-05,11.0494,0.0821,-0.0821,154.285323,0.000985,-0.000985,6782.2,40.2,-40.2,9.39,1.49,-1.23,551.0,21.85,14.94,5354.0,177.0,-160.0,0.804,0.128,-0.105,4.495,0.105,-0.116,294.1434,38.893162
K06357.01,KOI,FALSE POSITIVE,4.4158933,5.739e-05,-5.739e-05,1.155,0.41,-0.41,132.9738,0.0102,-0.0102,191.1,50.1,-50.1,1.42,0.39,-0.13,1138.0,395.82,15.417,5977.0,154.0,-206.0,1.022,0.287,-0.09,4.473,0.041,-0.041,295.68594,38.889359
K06358.01,KOI,CANDIDATE,3.09383248,2.28e-05,-2.28e-05,1.576,0.241,-0.241,132.75691,0.00637,-0.00637,373.7,51.3,-51.3,1.32,0.21,-0.09,998.0,233.91,15.896,5327.0,190.0,-169.0,0.681,0.107,-0.046,4.646,0.032,-0.097,295.92456,38.876968
K06359.01,KOI,FALSE POSITIVE,2.666961614,8.04e-07,-8.04e-07,2.4774,0.0146,-0.0146,133.719065,0.000254,-0.000254,7583.4,37.5,-37.5,40.68,14.95,-3.51,1469.0,1104.26,13.968,6609.0,157.0,-216.0,0.974,0.358,-0.084,4.484,0.04,-0.229,296.05377,38.89426
K06488.01,KOI,FALSE POSITIVE,1.17430183,1.989e-05,-1.989e-05,9.587,0.653,-0.653,131.7601,0.0127,-0.0127,64.5,3.5,-3.5,2.22,1.08,-0.46,3020.0,19656.66,12.08,7537.0,227.0,-315.0,2.145,1.041,-0.452,4.007,0.142,-0.142,294.18454,40.150372
K06489.01,KOI,CANDIDATE,14.05652256,,,2.56,,,136.7555724,,,,,,,,,,,13.697,,,,,,,,,,294.6561,40.13726
K06490.01,KOI,FALSE POSITIVE,15.039464523,1.967e-06,-1.967e-06,5.39796,0.0074,-0.0074,144.137252,0.000107,-0.000107,66877.0,66.5,-66.5,51.71,16.86,-7.85,877.0,139.95,13.623,6410.0,162.0,-194.0,1.178,0.384,-0.179,4.329,0.105,-0.195,294.7312,40.15049
K06491.01,KOI,FALSE POSITIVE,3.693951168,1.421e-06,-1.421e-06,2.2534,0.0209,-0.0209,133.61052,0.000316,-0.000316,28290.0,192.0,-192.0,20.88,5.37,-1.92,1148.0,411.07,15.286,5968.0,161.0,-197.0,0.881,0.227,-0.081,4.534,0.044,-0.187,294.90256,40.169979
K06492.01,KOI,FALSE POSITIVE,1.05680287,2.194e-05,-2.194e-05,5.748,0.695,-0.695,131.682,0.019,-0.019,82.3,11.3,-11.3,0.83,0.22,-0.08,1633.0,1686.88,15.87,5584.0,166.0,-183.0,0.885,0.237,-0.079,4.532,0.046,-0.184,295.01114,40.151402
K06493.01,KOI,FALSE POSITIVE,0.787122102,1.329e-06,-1.329e-06,3.0999,0.085,-0.085,131.73687,0.00158,-0.00158,596.8,12.5,-12.5,20.76,2.91,-2.19,1655.0,1775.05,15.626,5210.0,203.0,-166.0,0.799,0.112,-0.084,4.528,0.067,-0.082,295.27374,40.133659
K06494.01,KOI,FALSE POSITIVE,2.15045295,1.951e-05,-1.951e-05,4.453,0.251,-0.251,132.32499,0.00743,-0.00743,169.1,9.6,-9.6,24.27,1.79,-1.58,4340.0,83894.63,11.359,4899.0,74.0,-74.0,18.92,1.4,-1.23,2.356,0.011,-0.011,295.29596,40.186569
K06495.01,KOI,FALSE POSITIVE,0.561524348,6.97e-06,-6.97e-06,3.336,0.422,-0.422,131.79593,0.00901,-0.00901,34.1,4.6,-4.6,0.43,0.11,-0.04,2050.0,4173.47,14.564,5919.0,196.0,-186.0,0.715,0.194,-0.069,4.55,0.1,-0.1,295.31177,40.19759
K06610.01,KOI,CANDIDATE,315.07717192,,,10.31,,,286.7429498,,,,,,,,,,,15.341,,,,,,,,,,295.55298,40.877991
K06611.01,KOI,FALSE POSITIVE,1.21607873,3.892e-05,-3.892e-05,4.686,0.417,-0.417,132.4476,0.0181,-0.0181,29.4,4.6,-4.6,1.92,0.36,-1.02,2803.0,14545.24,13.333,6234.0,194.0,-213.0,2.5,0.475,-1.331,3.741,0.612,-0.108,298.64252,40.838909
K06612.01,KOI,FALSE POSITIVE,38.49536985,8.083e-05,-8.083e-05,12.8716,0.0772,-0.0772,152.84943,0.00208,-0.00208,93327.0,149.0,-149.0,124.34,26.25,-61.29,824.0,109.13,13.173,6050.0,192.0,-192.0,2.345,0.495,-1.156,3.823,0.496,-0.124,299.702,40.896271
K06613.01,KOI,FALSE POSITIVE,4.18224416,5.124e-05,-5.124e-05,6.209,0.208,-0.208,134.0885,0.0117,-0.0117,57.2,4.3,-4.3,1.07,0.31,-0.16,1206.0,500.7,13.732,6057.0,163.0,-181.0,0.999,0.282,-0.152,4.392,0.128,-0.192,284.87558,40.984428
K06614.01,KOI,FALSE POSITIVE,0.643002821,7.9e-08,-7.9e-08,1.02608,0.00661,-0.00661,131.689685,0.0001,-0.0001,2671.5,15.3,-15.3,36.82,12.41,-8.24,2188.0,5409.39,14.984,5681.0,169.0,-152.0,1.036,0.349,-0.232,4.315,0.22,-0.22,289.07111,40.978809
K06615.01,KOI,FALSE POSITIVE,1.95119541,1.715e-05,-1.715e-05,1.907,0.277,-0.277,133.3951,0.00832,-0.00832,59.7,10.6,-10.6,0.47,0.07,-0.03,1050.0,287.41,15.105,4936.0,142.0,-142.0,0.628,0.084,-0.041,4.681,0.027,-0.027,289.30341,40.924229
K06616.01,KOI,FALSE POSITIVE,53.220416998,5.752e-06,-5.752e-06,17.7344,0.00653,-0.00653,138.5798799,8.96e-05,-8.96e-05,72895.0,19.3,-19.3,55.22,7.84,-15.7,655.0,43.63,13.613,5653.0,84.0,-76.0,2.057,0.292,-0.585,3.905,0.217,-0.093,290.15335,40.90163
K06617.01,KOI,CANDIDATE,8.0018897,0.0001045,-0.0001045,3.425,0.272,-0.272,135.4193,0.0118,-0.0118,102.7,12.7,-12.7,0.9,0.26,-0.08,864.0,131.75,15.032,5830.0,157.0,-175.0,0.876,0.246,-0.082,4.54,0.046,-0.195,290.91504,40.988499
K06745.01,KOI,CANDIDATE,383.85362,0.01802,-0.01802,9.76,1.6,-1.6,426.5941,0.0346,-0.0346,422.9,65.8,-65.8,2.78,1.22,-0.46,314.0,2.29,15.232,6675.0,150.0,-279.0,1.293,0.572,-0.211,4.341,0.076,-0.076,294.28693,42.032791
K06746.01,KOI,CANDIDATE,2.564012541,,,0.9433,,,134.2733914,,,2551.9,,,7.27,2.07,-2.07,1720.0,2065.56,14.121,6274.0,198.0,-242.0,1.428,0.407,-0.407,4.139,0.286,-0.154,297.62299,42.09882
K06747.01,KOI,FALSE POSITIVE,0.71538172,,,5.0,,,131.5505,,,,,,,,,,7377.38,14.67,,,,,,,,,,297.66974,42.08886
K06748.01,KOI,FALSE POSITIVE,2.264471713,5.38e-07,-5.38e-07,7.1803,0.0115,-0.0115,131.518805,0.000194,-0.000194,187430.0,248.0,-248.0,102.12,25.24,-34.68,2103.0,4637.68,13.983,6782.0,214.0,-262.0,1.752,0.433,-0.595,4.014,0.312,-0.144,297.75565,42.009071
K06749.01,KOI,FALSE POSITIVE,18.3602239,0.0002658,-0.0002658,2.352,0.316,-0.316,143.4753,0.0159,-0.0159,574.6,62.0,-62.0,2.04,0.89,-0.16,637.0,38.9,15.703,5713.0,181.0,-176.0,0.856,0.371,-0.069,4.551,0.029,-0.029,299.02518,42.061729
K06750.01,KOI,CANDIDATE,5.21395046,9.936e-05,-9.936e-05,3.188,0.463,-0.463,135.7252,0.0166,-0.0166,78.5,11.4,-11.4,1.24,0.19,-0.27,1201.0,492.29,14.43,5529.0,82.0,-71.0,1.412,0.223,-0.307,4.123,0.217,-0.108,281.5202,42.169472
K06751.01,KOI,CANDIDATE,24.996068,0.003803,-0.003803,5.623,0.387,-0.387,144.9693,0.0227,-0.0227,621.7,70.3,-70.3,2.4,0.36,-0.12,604.0,31.43,15.183,5761.0,78.0,-78.0,0.956,0.143,-0.048,4.492,0.022,-0.12,281.64999,42.132061
K06752.01,KOI,CANDIDATE,8.9429645,0.0001293,-0.0001293,1.803,0.699,-0.699,137.26373,0.00908,-0.00908,233.5,72.5,-72.5,0.89,0.06,-0.1,536.0,19.51,15.537,4183.0,125.0,-138.0,0.594,0.043,-0.064,4.655,0.056,-0.024,284.27499,42.123779
K06877.01,KOI,FALSE POSITIVE,281.509095,0.001537,-0.001537,40.963,0.427,-0.427,171.52715,0.00636,-0.00636,5948.7,36.0,-36.0,85.77,18.34,-18.33,685.0,52.05,10.974,4797.0,76.0,-104.0,10.709,2.289,-2.289,2.632,0.033,-0.03,287.37662,43.009491
K06878.01,KOI,CANDIDATE,2.405625303,5.222e-06,-5.222e-06,0.6283,0.0636,-0.0636,133.14221,0.00185,-0.00185,163.5,15.5,-15.5,1.11,0.23,-0.09,1180.0,459.66,14.709,5450.0,146.0,-163.0,0.83,0.174,-0.062,4.573,0.027,-0.153,292.72079,43.076809
K06879.01,KOI,FALSE POSITIVE,3.258249472,1.278e-06,-1.278e-06,2.6358,0.0171,-0.0171,134.59656,0.000325,-0.000325,1643.5,9.4,-9.4,79.23,14.89,-27.65,2057.0,4234.38,13.059,6712.0,182.0,-222.0,2.361,0.444,-0.824,3.859,0.292,-0.097,294.83984,43.019718
K06880.01,KOI,FALSE POSITIVE,552.8295063,0.000254,-0.000254,16.0851,0.0234,-0.0234,484.260879,0.000324,-0.000324,266300.0,362.0,-362.0,56.89,14.27,-9.49,229.0,0.65,14.973,5956.0,179.0,-179.0,0.929,0.233,-0.155,4.403,0.149,-0.182,295.09634,43.047981
K06881.01,KOI,FALSE POSITIVE,0.773595312,2.497e-06,-2.497e-06,0.781,0.109,-0.109,132.08776,0.00272,-0.00272,93.0,10.1,-10.1,0.96,0.27,-0.09,1976.0,3613.97,14.882,5973.0,188.0,-208.0,0.935,0.266,-0.089,4.506,0.048,-0.192,296.23856,43.02179
K06882.01,KOI,CANDIDATE,0.7735301,2.751e-05,-2.751e-05,1.335,0.125,-0.125,132.1961,0.0438,-0.0438,185.4,16.5,-16.5,1.87,0.59,-0.44,2474.0,8868.22,14.752,6296.0,177.0,-243.0,1.35,0.427,-0.32,4.217,0.185,-0.185,296.28384,43.033981
K06883.01,KOI,FALSE POSITIVE,533.6593,0.02651,-0.02651,12.81,1.9,-1.9,375.228,0.0338,-0.0338,533.5,81.8,-81.8,1.92,0.74,-0.15,205.0,0.42,14.931,5695.0,152.0,-148.0,0.839,0.322,-0.066,4.556,0.03,-0.03,280.46259,43.142052
K06884.01,KOI,CANDIDATE,2.42186898,,,6.22,,,132.7886605,,,,,,,,,,,13.583,,,,,,,,,,294.6015,43.159935
K06885.01,KOI,FALSE POSITIVE,44.827323809,1.99e-06,-1.99e-06,6.86103,0.00342,-0.00342,173.4103489,3.61e-05,-3.61e-05,237120.0,61.1,-61.1,429.0,132.4,-309.0,779.0,87.2,11.56,5160.0,207.0,-165.0,3.279,1.012,-2.362,3.568,0.912,-0.228,295.57651,43.190327
K07008.01,KOI,FALSE POSITIVE,7.535894184,1.251e-06,-1.251e-06,8.3059,0.00894,-0.00894,137.781231,0.000135,-0.000135,172130.0,200.0,-200.0,24.64,1.38,-1.1,642.0,40.28,15.398,4969.0,148.0,-148.0,0.537,0.03,-0.024,4.736,0.027,-0.033,285.56534,44.29525
K07009.01,KOI,FALSE POSITIVE,0.562498925,3.85e-07,-3.85e-07,0.6743,0.0301,-0.0301,131.750623,0.000543,-0.000543,420.1,14.1,-14.1,2.88,0.76,-0.41,2129.0,4880.5,14.792,5638.0,152.0,-152.0,0.933,0.247,-0.133,4.437,0.116,-0.174,285.95874,44.254719
K07010.01,KOI,FALSE POSITIVE,0.755049082,6.8e-08,-6.8e-08,2.09643,0.0022,-0.0022,132.1942347,7.67e-05,-7.67e-05,26068.0,15.1,-15.1,30.47,2.35,-2.11,1551.0,1372.84,13.276,5242.0,156.0,-156.0,0.622,0.048,-0.043,4.64,0.066,-0.039,287.35971,44.294991
K07011.01,KOI,FALSE POSITIVE,1.012694226,2.665e-06,-2.665e-06,3.6017,0.0442,-0.0442,132.44896,0.00266,-0.00266,108500.0,804.0,-804.0,42.51,13.11,-7.07,2230.0,5846.79,14.713,6487.0,181.0,-250.0,1.233,0.38,-0.205,4.292,0.128,-0.192,289.94028,44.225719
K07012.01,KOI,FALSE POSITIVE,10.303356001,8.21e-07,-8.21e-07,5.98633,0.00359,-0.00359,137.1682892,6.54e-05,-6.54e-05,520070.0,223.0,-223.0,69.66,16.33,-10.91,787.0,90.76,15.177,5497.0,166.0,-149.0,0.9,0.211,-0.141,4.423,0.149,-0.182,290.59256,44.206589
K07013.01,KOI,FALSE POSITIVE,2.214029545,1.23e-07,-1.23e-07,5.64264,0.00218,-0.00218,133.1692046,4.59e-05,-4.59e-05,349110.0,196.0,-196.0,94.23,28.59,-20.75,1894.0,3041.8,13.3,6604.0,155.0,-214.0,1.526,0.463,-0.336,4.178,0.162,-0.18,292.29675,44.280571
K07014.01,KOI,FALSE POSITIVE,2.441988077,2.48e-07,-2.48e-07,3.94526,0.0051,-0.0051,132.1323834,8.21e-05,-8.21e-05,95344.0,85.0,-85.0,90.39,22.43,-44.82,1993.0,3721.74,11.535,6078.0,214.0,-214.0,2.059,0.511,-1.021,3.874,0.504,-0.126,292.8627,44.22105
K07015.01,KOI,FALSE POSITIVE,2.44200193,4e-05,-4e-05,3.146,0.382,-0.382,132.1295,0.0153,-0.0153,128.6,16.2,-16.2,0.95,0.26,-0.08,1217.0,518.48,15.617,5587.0,182.0,-182.0,0.851,0.228,-0.071,4.556,0.033,-0.176,292.8685,44.23616
K07016.01,KOI,CONFIRMED,384.847556,0.007105,-0.007105,9.969,0.441,-0.441,314.97,0.0152,-0.0152,189.9,17.6,-17.6,1.09,0.2,-0.1,220.0,0.56,13.426,5579.0,150.0,-150.0,0.798,0.15,-0.075,4.58,0.034,-0.127,296.00369,44.277561
K07143.01,KOI,FALSE POSITIVE,2.131225773,1.639e-06,-1.639e-06,5.4932,0.0354,-0.0354,133.29978,0.000658,-0.000658,2337.1,13.4,-13.4,35.68,10.06,-6.22,1555.0,1382.47,14.818,6181.0,194.0,-216.0,1.028,0.29,-0.179,4.38,0.128,-0.192,300.39902,45.521111
